,Doc Text,Sentiment
5782,honestly look record obama horrible economy stayingromney businessman understand economy action speak louder word,Positive
7035,ap news analysis blister form obama rebound great job mr president job well do,Positive
5209,obama,Neutral
2168,wish audience ask obama thing continue pledge give yr,Negative
152,smart woman know obama say policy would cause energy price skyrocket meant,Negative
2747,obama plan assertive debate cite great prep yahoo news via case prez,Neutral
4612,feel like romney romney everybody know name nobody rlly know,Neutral
157,essentially romney try buy presidency,Negative
1107,fox news top story top story obama refusal deport illegal alien unconstitutional,Negative
4233,vote well voting obama,Positive
4449,greta know romney ryan know current president plainly obvious know enuff already,Neutral
5510,proud obama remind everyone romney say sorrynotsorry,Positive
7192,washington reuters poll suggest woman voter shift support mitt romney president,Positive
6119,view room get bad vote yes marriage amendment,Neutral
5855,first defector charles krauthammer fox obama clearly good night clearly point,Positive
642,say earlier live swing state romney would get vote however live la choosy voting,Neutral
980,romney romney bad goody proctor tweetoftheweek,Negative
2599,obama blame u troop afghan friendly fire murder order muslim sensitivity training obama control,Neutral
1865,care percent american people romney romney,Neutral
4426,obama easy sell,Neutral
2602,obamabiden still without substance failednopolicies yrs still experience either theylack debateskills tcot obama voterepub,Neutral
7086,know accord romney fault crime us single mom,Negative
3998,moderator tonight debate talk smack mitt,Neutral
4713,gallup show romney pull ahead swing state,Positive
2970,pp poll romney surge g lead florida via,Neutral
5539,way end debate pres obama applause debate,Positive
2921,green scam system considers bankruptcy receive million obama money via,Neutral
3764,olympic figure skater campaign romney n h,Positive
1385,romney cant connect anyone kid may honest,Negative
5927,romney two silly pass obama libya make obama closing statement stun win,Positive
3125,combat force trainer designate force exactly biden obama fail keep victory win iran,Negative
1735,somebody town hall debate tonight must call mitt tax plan bullshit via goplies mittlies,Negative
269,proud apart team grass root youth team obama credit much success obama hofstradebate,Positive
429,romney fucken immigration letitbe,Negative
1561,oh see romney low ohio high va make difference large oh pp poll joke,Neutral
2306,romney make case next president usa,Positive
117,romney become president catch living mexico fuck,Negative
1957,yes first lady michelle obama always point,Neutral
5247,romney romney rude,Negative
120,obama,Neutral
5305,know obama,Positive
5762,believe president romney far bad usa world george w bush vote obama debate,Positive
5915,obama must do well chris matthew hair mess debate,Positive
2452,baumgartner thing drop far obama credibility benghazi attack,Negative
5888,support romney actually see bring god word back country backitup,Positive
2439,band make dance stamp make twerk romney become president hoe work,Positive
3943,hillary fall sword benghazi n obama derelictionofduty emptychair emptysuit fundraise vega war,Neutral
141,hope people smarter im voting obama cuz he black u knw u r vote black guy u,Neutral
2688,romney romney ratchet,Neutral
5940,romney romney purely chamelonic extremely conceited keep chaing side purpose guy can not trust,Negative
3426,gon na cut year romney make time bad,Negative
3711,detail romney tax plan,Neutral
1241,woman pro lifer let romney take away right change mind,Negative
3923,new column comfort obama debate history tcot,Neutral
5430,hope get duck hunt season obama take gun trymebitch,Negative
1218,u expect nigga snapfree get romney win right na,Negative
5165,obama score equal pay woman,Positive
2881,obama waste money borrow waste money,Neutral
4194,jenna jamison lindsay lohan hulk hogan gene simmons publicly endorse mitt romney sound like begin bad joke,Negative
3585,pres obama game tonight,Positive
939,end day especially vote day bend knee one say get obama lose job,Negative
4899,obama,Neutral
5709,romney talk create job boost unemployment say government create job imdone,Negative
2254,debate would better romney obama wore top hat,Neutral
1930,awesome closing remark pres obama,Positive
4390,senator allege cover obama aide libya philadelphia inquirer,Negative
5645,obama shat romney,Positive
2770,vote romney waystogetshot,Neutral
4716,ur opinion u think romney forum,Neutral
6821,mais agressivo obama vence debate contra romney diz tv,Neutral
4625,number one reason vote obama rollin,Positive
4536,mitt romney go win jussaayiinn,Negative
216,drama vote obama hoodies obama,Neutral
2085,romney say binder full woman cabinet,Neutral
5727,dude obama bring tonight man first debate,Positive
2941,fact obama receive almost twice many donation arm force romney,Neutral
4088,steal billion medicare obama friend among senior socialism,Negative
6755,yankee romney get ass kick justice,Negative
1690,help pres obama protect us r r,Positive
3028,obama definitely drop mic several time debate come win exactly accomplish tonight,Positive
4595,long love country national anthem hell obama,Negative
1538,unmet promise president obama via,Negative
2495,ross perot endorse time new begin time mitt romney romneyryan,Neutral
2134,yeah love moderator pushover time rattle romney,Neutral
3838,ryan falsely deny romney plan raise defense spending trillion via,Neutral
5831,embarrassment help obama much get moderator,Negative
3784,scene wh morning really debate gov romney fuck thought bad dream,Neutral
3696,romney win gold fall forexpros,Neutral
3776,nigga get enough white build barack house,Neutral
6511,disturb story mitt romney expose private worldview via,Negative
4376,libya cover hillary clinton throw obama benghazi bus,Negative
4323,misread candidate aim insult troop romney foreign policy strike chord bush era p fem,Negative
3843,ask rep college something get vague answer ever receive life like listen romney,Negative
5997,obama debate romney rattle early great job mr president great job candy ali v frazier,Positive
7198,bring us whole binder woman oh romney,Negative
4367,romney failure mass governor,Negative
6079,mitt romney create job way dick cheney create democracy,Negative
4990,romney say illegal immigrant child,Neutral
5949,tie think obama lied romney oil drill drop federal land deny oil pipeline continue,Positive
6329,seriously though america let romney win ground,Negative
6357,obama come strong tuesday night electionsandcampaigns aggressiveattacks,Neutral
4370,father murder us ambassador romney leave kid alone,Neutral
3461,point u vote romney ur voting liar uncertain even word,Negative
2363,moderator way line help obama libya lie omg,Negative
4539,election day near romney crowd surge tcot tpp,Positive
4810,china cheat year romney debate,Neutral
