,Doc Text,Sentiment
663,obama use taxpayer money buy vote,Negative
664,obama one weak community organizer allow hillary clinton take full responsibility would fall potus,Negative
665,people math president obama inherit deficit continue pay war fool,Positive
666,poll voter expectation low obama debate voter divide fare well sanantonio,Negative
667,romney raise million september trail obama,Positive
668,hilary claim obama biden blame benghazi know state dept independent contractor coverup,Negative
670,desperate obama push celebrity swarm hard leave lose every issue matter american,Negative
671,make donation today support president obama,Positive
672,bp obama considers october surprise libya attack pandering vote,Negative
674,somebody obama administration need put big boy pant take responsibility,Neutral
675,hillary take blame prof obama big empty suit ever elect president,Negative
677,gon na rub mom face soo much obama win,Positive
680,obama come back chicago vote early chicago tribune chicago news,Neutral
681,vote obama mean death someone baby kind scum voting tcot n obama gop dem ocra,Negative
682,lmfao even vote white obama lmfao,Negative
683,obama pas budget year even dems vote,Negative
687,know want live world country obama want create expect kid ok,Negative
688,obama want usa citizen submit un gun control un internet control use tax usa,Negative
689,would help brother powerful man earth yet leave brother starve obama obama,Positive
690,apparently thing obama obama responsible four year president clean obama dog scooperinchief,Negative
691,obama give rebel libya weapon wonder kill american duh wasnt eyecandy,Negative
693,bush fuck economy therefore obama get blame recession theworldwelivein smh,Positive
694,follow love obama,Positive
695,vote obama obama twitter presidential election saintjoseph lynchburg lodi annarbor cupertino,Positive
696,jay z voice support president obama obama upcoming election,Positive
699,fraud u open letter bruce springsteen obama endorsement,Negative
700,ironically clinton push us back nato intervention libya obama hesitant,Negative
701,obama pay hillary take responsibility something go,Negative
702,awesome ad obama narrate morgan freeman,Neutral
704,obama supporter threaten riots loses guess conversation race gon na,Negative
706,polling show obama big among early voter via,Positive
708,reince priebus wisconsin republican party chairman brad courtney spoke event encourage us send obama back kenya hatred,Negative
711,woman pay significantly less obama white house male counterpart via,Negative
712,obama team promise aggressive president second debate ya need toward u,Positive
713,obama voter vote skin color policy blackconservatives romney bethechangeyouwant see,Negative
714,obama obama profile proud yet humble confident yet scar dreamer mug reality idealboyfriend,Negative
718,obama real nigga give wife shoutout cnn guy even put girlfriend bio,Positive
719,negative never sed u bro sayin romney elect big trouble obama plan need time,Positive
720,want extend war middle east obama get ready sign daughter service turn,Negative
721,good heard obama fly barber every month trim great spending,Negative
722,actually listen obama romney plan country pick side follow friend,Neutral
723,obama kill osama end war iraq pass health care reform student loan veteran support etc anything oh okay,Positive
725,obama private sector fine outoftouch lie pick tcot ff,Negative
727,obama attack middle class despite biden remark,Negative
728,nothing bad happen last year obama fault ok,Neutral
730,obama morgan freeman voice campaign ad vote obama,Positive
731,obama obama get morgan freeman mmitt cantbeatthatove,Neutral
734,clinton obama look throw hillary bus libya attack bill piss,Negative
735,morgan freeman narrate obama add well play sir,Neutral
736,cbs msnbc journalist biden libya security answer could mean big trouble obama via,Negative
737,obama supporter threaten kill romney becomes president via demon,Negative
738,economy obama team well bet gop alternative,Positive
740,foxnewsradio hear obama work attack romney tax return,Neutral
741,obama believe america romney romney via,Positive
742,mom vote obama thankfully hardcore democrat sit one,Negative
743,really call war woman obama insulting woman,Negative
744,obama grab wide lead among already vote reuters ipsos poll,Positive
745,obama president america forever,Positive
746,romney supporter fire shot obama campaign office go go romney office time come,Positive
747,agree think obama good time,Positive
749,would auto bailout bush organize obama decide let go bankrupt,Negative
753,confirm obama campaign idea truth tcot tlot,Negative
754,simply excuse happen benghazi really hurt obama big time,Negative
755,know obama half white right everyone think obama black muslim well okay,Positive
758,well say poor obama imagine mess go inherit win,Neutral
762,obama obama presidency help cause black people us via,Negative
763,obama president,Positive
765,damn hear romney romney win gonma free porn shit let vote obama teamobama,Positive
767,obama voter vote skin color policy blackconservativesforromney bethechangeyouwant see,Negative
770,wire black people support obama black,Negative
771,good night patriot go try zzz please rally behind romney ryan let get nightmare obama outta house need zzzs,Negative
772,mitt romney pop follow gtfo oo negative obama nation,Positive
773,vote obama obama base god,Positive
775,elect president obama,Positive
776,obama weigh americanidol feud read watch benghazi hearing man disgust,Negative
777,obama must know happen libya pres involve scandal fire,Negative
778,smarter obama think ryan law professor u c,Positive
779,anyone undecided election need good reason vote romney get rid obama czar,Negative
780,st louis paper post dispatch endorse obama president second term serious man,Positive
781,unemployment still house pelosi feinste obama california,Negative
