,Doc Text,Sentiment
823,obama job council chief gm ceo jeff immelt say vote romney obama job meeting month,Positive
824,new gravis poll find debate bump go romney colorado give obama point lead,Negative
826,see world come complete end romney get office doubt,Negative
829,romney get elect say goodbye birth control abortion get rid,Negative
830,get news yall ignorant republicans romney ryan low good american yall need stop period,Negative
832,new pulse opinion research general election poll wisconsin give obama romney election,Negative
834,one article romney decline salary olympics gov mass many easy find proof,Negative
835,romney romney health care adviser play key role draft affordable care act aka obamacare,Negative
836,romney show disdain woman breastcancerawarenessmonth government funding breast exam,Negative
837,want foster entrepreneurship america vote romney cont,Negative
839,nice positive oh hate romney rich hate tree main oxygen supply moron,Neutral
840,romney romney want everybody know much can not stand niggas shall bring back slavery cud,Neutral
841,obama policy put back pocket every month protect medicare pell grant snap st hand proof romney lie,Negative
844,romney want end medicare p,Negative
845,romney win point fill college application cause black as go nowhere,Negative
846,romney win maybe change education system teach kid train chinese replacement possible sensata obama,Negative
847,romney budget plan would lead ryan recession cut tax reduce deficit increase military spending,Negative
849,romney romney audacity protest protestors vietnam war dodge draft guy age go war,Neutral
851,romney romney tenure job growth percent far behind national average percent,Negative
854,romney romney people die health insurance via,Neutral
855,accord economist vote obama chance lay vote romney virtually eliminate chance,Positive
856,romney speaks heart naturally sound pragmatic less doctrinaire mt romney prep,Neutral
857,romney romney man shame compassion others hypocrite talk strong faith belief yet,Neutral
858,love detail overview romney tax plan,Positive
859,payattentionfollowers must vote obama cuz romney get economy go get right back fuck realrap,Negative
860,romney ryan plan cut outreach program sexually assault child increase subsides prison,Negative
861,really enlightening nice see romney plan work,Neutral
862,professionally hate sloppy financial model disrespectful time effort make romney tax job plan worse,Negative
863,billionaire koch brother pressure employee vote romney,Neutral
864,romney romney tax plan add tax hike middle class math,Negative
865,romney job plan reveal flim flam p election,Negative
866,mittsmouth lie open abc wash po poll likely voter say romney policy lack specific duh,Negative
867,policy avert depression policy b nearly cause obama implemented policy romney want policy b simple forward,Negative
869,usa today front page three week leave woman push romney lead,Positive
872,feel sorry teenager vehemently support romney ryan move mommy daddy house shall know good,Neutral
873,tax policy center recently conclude romney tax plan mathematically impossible without raise tax middle class,Neutral
874,romney romney win many people would angry likely would get assassinated,Negative
875,romney elect economy grow people spend change find couch cushion become homeless p,Neutral
876,surely obama ask romney find money say go number add debate,Neutral
877,romney raise million sept believe donate obama campaign today urge everyone else donate whatever,Positive
879,romney bad woman,Negative
880,swing state poll woman push romney lead,Positive
882,know people get racist look romney,Neutral
883,everytime see something romney romney relate facebook lose hope humanity,Negative
885,atheist vote obama everyone vote romney,Positive
886,sensata new clip romney admit shall nothing healthcare reform cont,Negative
888,food stamp wassup another reason vote romney romney,Positive
892,government good good government protect people form money people people like romney,Negative
893,romney need lose debate vote obama middle class tax ascension stake currently romney obama,Negative
896,already decide romney halloween,Negative
899,today romney romney add mail burn vomit question,Negative
900,one thing obama care black white people romney care shit black pour white people,Negative
901,use audience debate massachusetts really fearful romney take white house leave mess state,Negative
902,little piece die every time facebook tell another one friends relatives like romney romney,Negative
903,romney really win election everything give since child never understand suffer,Negative
906,romney ryan spread misinformation medicare get fact vp biden,Negative
907,look register voter battlegrounds obama last month one likely voter month romney,Positive
909,romney romney change campaign multiple time higher middle class tax gon na send troop afghanistan,Negative
910,eromney propose medicare reform would raise cost nearly sixty percent senior via,Negative
911,another blame game lack leadership time new leader romney ryan,Negative
912,accord politifact total romney romney tell truth statement nine percent time tell pant fire lie,Negative
